id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
159113,Sudan,SDN,13.51387,24.861231,"[13.51387, 24.861231]",Recommended figure,Disaster,total,195,2024-08-08,2024-08-08,2024-08-08,2024,26253,Sudan: Flood - North Darfur (Tawila) - 08/08/2024,,,2024-08-08,2024-08-08,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,"Tawilah, Al Fasher, North Darfur State, Sudan","13.51387, 24.861231",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-08-19T13:31:20.079171Z,"Sudan: 195 displacements, 08 August - 08 August. Flood resulted in a total of 195 people being displaced in Tawilah on 8 August, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,Flood
159119,Sudan,SDN,20.11924,30.559879,"[20.11924, 30.559879]",Recommended figure,Disaster,total,70,2024-08-08,2024-08-08,2024-08-08,2024,26254,Sudan: Flood - Northern (Delgo) - 08/08/2024,,,2024-08-08,2024-08-09,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,"Delgo, Northern State, Sudan","20.11924, 30.559879",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-08-19T13:39:09.663890Z,"Sudan: 70 displacements, 08 August - 08 August. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 70 people were displaced in Delgo due to flood on 8 August",https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,Flood
159123,Sudan,SDN,21.800501,31.35074,"[21.800501, 31.35074]",Recommended figure,Disaster,total,185,2024-08-08,2024-08-08,2024-08-08,2024,26255,Sudan: Flood - Northern (Halfa) - 08/08/2024,,,2024-08-08,2024-08-08,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,"Wadi Halfa, Northern State, Sudan","21.800501, 31.35074",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-08-19T13:43:10.094013Z,"Sudan: 185 displacements, 08 August - 08 August. A total of 185 people were displaced due to flood on 8 August in Wadi Halfa, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,Flood
158385,Sudan,SDN,13.30913,25.517651,"[13.30913, 25.517651]",Recommended figure,Disaster,approximately,750,2024-08-08,2024-08-08,2024-08-08,2024,26088,Sudan: Flood - North Darfur (Al Fasher) - 08/08/2024,,,2024-08-08,2024-08-08,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://mailchi.mp/iom/dtm-sudan-flash-alert-heavy-rains-and-flooding-in-al-fasher-al-fasher-town-north-darfur-update-001?e=b699c75958,"Al Fasher, North Darfur State, Sudan","13.30913, 25.517651",District/Zone/Department (ADM2),Origin,,2024-08-13T09:22:47.021926Z,"Sudan: 750 displacements (destroyed housing), 08 August - 08 August. Flood resulted in approximately 150 households being displaced due to destroyed housing in Al Fasher on 8 August, according to IOM Displacement Tracking Matrix (IOM DTM).",https://mailchi.mp/iom/dtm-sudan-flash-alert-heavy-rains-and-flooding-in-al-fasher-al-fasher-town-north-darfur-update-001?e=b699c75958,Flood
159109,Sudan,SDN,15.01771,22.818569,"[15.01771, 22.818569]",Recommended figure,Disaster,total,395,2024-08-07,2024-08-07,2024-08-07,2024,26251,Sudan: Flood - North Darfur (At Tina) - 07/08/2024,,,2024-08-07,2024-08-07,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,"Tina, Kutum, North Darfur State, Sudan","15.01771, 22.818569",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-08-19T13:27:47.328922Z,"Sudan: 395 displacements, 07 August - 07 August. A total of 395 people were displaced due to flood on 10 August in Tina, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,Flood
159129,Sudan,SDN,19.5534,37.224571,"[19.5534, 37.224571]",Recommended figure,Disaster,total,1475,2024-08-07,2024-08-07,2024-08-07,2024,26257,Sudan: Flood - Red Sea (Port Sudan) - 07/08/2024,,,2024-08-07,2024-08-07,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,"Port Sudan, Port Sudan Distrikt, Red Sea State, Sudan","19.5534, 37.224571",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-08-19T13:59:08.426925Z,"Sudan: 1,475 displacements, 07 August - 07 August. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 1475 people were displaced in Port Sudan due to flood on 7 August",https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,Flood
159111,Sudan,SDN,15.84944,25.504379,"[15.84944, 25.504379]",Recommended figure,Disaster,total,110,2024-08-07,2024-08-07,2024-08-07,2024,26252,Sudan: Flood - North Darfur (As Serief) - 07/08/2024,,,2024-08-07,2024-08-07,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,"North Darfur State, Sudan","15.84944, 25.504379",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-08-19T13:27:47.441884Z,"Sudan: 110 displacements, 07 August - 07 August. A total of 110 people were displaced due to flood on 7 August in As Serief, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,Flood
157993,Sudan,SDN,13.65032,24.09025,"[13.65032, 24.09025]",Recommended figure,Disaster,total,1575,2024-08-07,2024-08-07,2024-08-07,2024,25956,Sudan: Flood - North Darfur (Kebkabiya) - 07/08/2024,,,2024-08-07,2024-08-07,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://mailchi.mp/iom/dtm-sudan-flash-alert-heavy-rains-and-flooding-in-kebkabiya-kebkabiya-town-north-darfur-update-001?e=b699c75958,"Kebkabiya, Kabkabiya, North Darfur State, Sudan","13.65032, 24.09025",County/City/town/Village/Woreda (ADM3),Origin,,2024-08-09T08:44:27.696397Z,"Sudan: 1,575 displacements (destroyed housing), 07 August - 07 August. A total of 315 households were displaced due to destroyed housing due to flood on 7 August in Kebkabiya, according to IOM Displacement Tracking Matrix (IOM DTM).",https://mailchi.mp/iom/dtm-sudan-flash-alert-heavy-rains-and-flooding-in-kebkabiya-kebkabiya-town-north-darfur-update-001?e=b699c75958,Flood
158005,Sudan,SDN,15.84944,25.504379,"[15.84944, 25.504379]",Recommended figure,Disaster,total,475,2024-08-06,2024-08-06,2024-08-06,2024,25958,Sudan: Flood - North Darfur (Kernoi) - 06/08/2024,,,2024-08-06,2024-08-06,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://mailchi.mp/iom/dtm-sudan-flash-alert-heavy-rains-and-flooding-in-kernoi-locality-north-darfur-update-001?e=b699c75958,"North Darfur State, Sudan","15.84944, 25.504379",State/Region/Province (ADM1),Origin,,2024-08-09T08:59:43.948482Z,"Sudan: 475 displacements (destroyed housing), 06 August - 06 August. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 95 households were displaced due to destroyed housing in North Darfur State due to flood on 6 August",https://mailchi.mp/iom/dtm-sudan-flash-alert-heavy-rains-and-flooding-in-kernoi-locality-north-darfur-update-001?e=b699c75958,Flood
157999,Sudan,SDN,21.800501,31.35074,"[21.800501, 31.35074]",Recommended figure,Disaster,total,770,2024-08-06,2024-08-06,2024-08-06,2024,25957,Sudan: Flood - Northern (Halfa) - 06/08/2024,,,2024-08-06,2024-08-06,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://mailchi.mp/iom/dtm-sudan-flash-alert-heavy-rains-and-flooding-in-halfa-sarkamatto-village-northern-update-001?e=b699c75958,"Wadi Halfa, Northern State, Sudan","21.800501, 31.35074",County/City/town/Village/Woreda (ADM3),Origin,,2024-08-09T08:48:59.779983Z,"Sudan: 770 displacements (destroyed housing), 06 August - 06 August. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 154 households were displaced due to destroyed housing in Wadi Halfa due to flood on 6 August",https://mailchi.mp/iom/dtm-sudan-flash-alert-heavy-rains-and-flooding-in-halfa-sarkamatto-village-northern-update-001?e=b699c75958,Flood
157939,Sudan,SDN,19.537889,33.324848,"[19.537889, 33.324848]",Recommended figure,Disaster,total,2820,2024-08-06,2024-08-06,2024-08-06,2024,25930,Sudan: Flood - River Nile (Abu Hamad) - 05/08/2024,,,2024-08-05,2024-08-06,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://mailchi.mp/iom/dtm-sudan-flash-alert-heavy-rains-and-flooding-in-abu-hamad-locality-river-nile-update-002?e=b699c75958,"Abu Hamad, River Nile State, Sudan","19.537889, 33.324848",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-08-08T15:10:38.933001Z,"Sudan: 2,820 displacements, 06 August - 06 August. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 564 households were displaced in Abu Hamad due to flood on 6 August",https://mailchi.mp/iom/dtm-sudan-flash-alert-heavy-rains-and-flooding-in-abu-hamad-locality-river-nile-update-002?e=b699c75958,Flood
159230,Sudan,SDN,19.537889,33.324848,"[19.537889, 33.324848]",Recommended figure,Disaster,total,430,2024-08-06,2024-08-05,2024-08-06,2024,25930,Sudan: Flood - River Nile (Abu Hamad) - 05/08/2024,,,2024-08-05,2024-08-06,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,"Abu Hamad, River Nile State, Sudan","19.537889, 33.324848",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-08-19T14:14:06.720005Z,"Sudan: 430 displacements, 05 August - 06 August. Flood resulted in a total of 430 people being displaced in Abu Hamad on 5 August, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,Flood
159232,Sudan,SDN,19.537889,33.324848,"[19.537889, 33.324848]",Recommended figure,Disaster,total,54150,2024-08-05,2024-08-05,2024-08-05,2024,25930,Sudan: Flood - River Nile (Abu Hamad) - 05/08/2024,,,2024-08-05,2024-08-06,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,"Abu Hamad, River Nile State, Sudan","19.537889, 33.324848",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-08-19T14:15:54.159244Z,"Sudan: 54,150 displacements, 05 August - 05 August. Flood resulted in a total of 54150 people being displaced in Abu Hamad on 5 August, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,Flood
159239,Sudan,SDN,13.51222,22.690571,"[13.51222, 22.690571]",Recommended figure,Disaster,total,100,2024-08-05,2024-08-05,2024-08-05,2024,26260,Sudan: Flood - West Darfur (Sirba) - 05/08/2024,,,2024-08-05,2024-08-05,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,"West Darfur State, Sudan","13.51222, 22.690571",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-08-19T14:30:47.765590Z,"Sudan: 100 displacements, 05 August - 05 August. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 100 people were displaced in West Darfur State due to flood on 5 August",https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,Flood
157946,Sudan,SDN,12.1241,22.608101,"[12.1241, 22.608101]",Recommended figure,Disaster,total,12240,2024-08-05,2024-08-05,2024-08-05,2024,25933,Sudan: Flood - West Darfur (Foro Baranga) - 05/08/2024,,,2024-08-05,2024-08-05,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://mailchi.mp/iom/dtm-sudan-flash-alert-heavy-rains-and-flooding-in-foro-baranga-foro-baranga-town-west-darfur-update-001?e=b699c75958,"For Baranga, West Darfur State, Sudan","12.1241, 22.608101",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-08-08T15:31:38.854002Z,"Sudan: 12,240 displacements, 05 August - 05 August. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 2448 households were displaced in For Baranga due to flood on 5 August",https://mailchi.mp/iom/dtm-sudan-flash-alert-heavy-rains-and-flooding-in-foro-baranga-foro-baranga-town-west-darfur-update-001?e=b699c75958,Flood
157943,Sudan,SDN,13.046889623242862,25.221997161208975,"[13.046889623242862, 25.221997161208975]",Recommended figure,Disaster,total,2500,2024-08-05,2024-08-05,2024-08-05,2024,25932,Sudan: Flood - North Darfur (Dar As Salam) - 05/08/2024,,,2024-08-05,2024-08-05,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://mailchi.mp/iom/dtm-sudan-flash-alert-heavy-rains-and-flooding-in-dar-as-salam-shangil-tobay-town-north-darfur-update-001?e=b699c75958,"Nyala to Al-Fashir, Al Fasher, North Darfur State, Sudan","13.046889623242862, 25.221997161208975",County/City/town/Village/Woreda (ADM3),Origin,,2024-08-08T15:21:53.694261Z,"Sudan: 2,500 displacements (destroyed housing), 05 August - 05 August. Flood resulted in a total of 500 households being displaced due to destroyed housing in Nyala to Al-Fashir on 5 August, according to IOM Displacement Tracking Matrix (IOM DTM).",https://mailchi.mp/iom/dtm-sudan-flash-alert-heavy-rains-and-flooding-in-dar-as-salam-shangil-tobay-town-north-darfur-update-001?e=b699c75958,Flood
159240,Sudan,SDN,13.36749,22.89168,"[13.36749, 22.89168]",Recommended figure,Disaster,total,425,2024-08-05,2024-08-04,2024-08-05,2024,25882,Sudan: Flood - West Darfur (Kereneik) - 04/08/2024,,,2024-08-04,2024-08-05,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,"Al Kuraynik, West Darfur State, Sudan","13.36749, 22.89168",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-08-19T14:33:26.612727Z,"Sudan: 425 displacements, 04 August - 05 August. Flood resulted in a total of 425 people being displaced in Al Kuraynik on 4 August, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,Flood
159234,Sudan,SDN,14.36572,22.46143,"[14.36572, 22.46143]",Recommended figure,Disaster,total,115,2024-08-04,2024-08-04,2024-08-04,2024,26259,Sudan: Flood - West Darfur (Kulbus) - 04/08/2024,,,2024-08-04,2024-08-04,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,"Kulbus, West Darfur State, Sudan","14.36572, 22.46143",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-08-19T14:20:30.758122Z,"Sudan: 115 displacements, 04 August - 04 August. A total of 115 people were displaced due to flood on 4 August in Kulbus, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,Flood
157941,Sudan,SDN,21.28442,35.370682,"[21.28442, 35.370682]",Recommended figure,Disaster,total,455,2024-08-04,2024-08-04,2024-08-04,2024,25931,Sudan: Flood - Red Sea (Halai'b) - 04/08/2024,,,2024-08-04,2024-08-04,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://mailchi.mp/iom/dtm-sudan-flash-alert-heavy-rains-and-flooding-in-halaib-locality-red-sea-update-001?e=b699c75958,"Halayeb Distrikt, Red Sea State, Sudan","21.28442, 35.370682",District/Zone/Department (ADM2),Origin,,2024-08-08T15:15:25.384324Z,"Sudan: 455 displacements (destroyed housing), 04 August - 04 August. Flood resulted in a total of 91 households being displaced in Halayeb Distrikt on 4 August, according to IOM Displacement Tracking Matrix (IOM DTM).",https://mailchi.mp/iom/dtm-sudan-flash-alert-heavy-rains-and-flooding-in-halaib-locality-red-sea-update-001?e=b699c75958,Flood
157733,Sudan,SDN,12.71237,21.892099,"[12.71237, 21.892099]",Recommended figure,Disaster,approximately,85,2024-08-04,2024-08-04,2024-08-04,2024,25887,Sudan: Flood - West Darfur (Beida) - 04/08/2024,,,2024-08-04,2024-08-04,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-001?close=true,"Beida, West Darfur State, Sudan","12.71237, 21.892099",County/City/town/Village/Woreda (ADM3),Origin,,2024-08-06T13:38:09.084418Z,"Sudan: 85 displacements (destroyed housing), 04 August - 04 August. Approximately 85 people were displaced due to flood on 4 August in Beida, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-001?close=true,Flood
157731,Sudan,SDN,13.4435,22.44523,"[13.4435, 22.44523]",Recommended figure,Disaster,approximately,4925,2024-08-04,2024-08-04,2024-08-04,2024,25886,Sudan: Flood - West Darfur (Geneina) - 01/08/2024,,,2024-08-01,2024-08-04,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-001?close=true,"Geneina, West Darfur State, Sudan","13.4435, 22.44523",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-08-06T13:37:03.289601Z,"Sudan: 4,925 displacements, 04 August - 04 August. Flood resulted in approximately 4925 people being displaced in Geneina on 4 August, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-001?close=true,Flood
157723,Sudan,SDN,13.36749,22.89168,"[13.36749, 22.89168]",Recommended figure,Disaster,approximately,250,2024-08-04,2024-08-04,2024-08-04,2024,25882,Sudan: Flood - West Darfur (Kereneik) - 04/08/2024,,,2024-08-04,2024-08-05,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-001?close=true,"Al Kuraynik, West Darfur State, Sudan","13.36749, 22.89168",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-08-06T13:31:37.366127Z,"Sudan: 250 displacements, 04 August - 04 August. Approximately 250 people were displaced due to flood on 4 August in Al Kuraynik, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-001?close=true,Flood
157668,Sudan,SDN,12.12268,23.34705,"[12.12268, 23.34705]",Recommended figure,Disaster,approximately,770,2024-08-04,2024-08-04,2024-08-04,2024,25865,Sudan: Flood - Central Darfur (Gharb Jabal Marrah) - 04/08/2024,,,2024-08-04,2024-08-04,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-001?close=true,"Central Darfur, Sudan","12.12268, 23.34705",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-08-06T12:10:01.925481Z,"Sudan: 770 displacements, 04 August - 04 August. Approximately 770 people were displaced due to flood on 31 July in Nertiti town of Gharb Jabal Marrah locality, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-001?close=true,Flood
159117,Sudan,SDN,19.17285,30.47316,"[19.17285, 30.47316]",Recommended figure,Disaster,total,410,2024-08-05,2024-08-03,2024-08-05,2024,25878,Sudan: Flood - Northern (Dongola) - 03/08/2024,,,2024-08-03,2024-08-04,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,"Dongola, Northern State, Sudan","19.17285, 30.47316",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-08-19T13:36:30.919989Z,"Sudan: 410 displacements, 03 August - 05 August. A total of 410 people were displaced due to flood on 3 August in Dongola, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,Flood
157709,Sudan,SDN,19.17285,30.47316,"[19.17285, 30.47316]",Recommended figure,Disaster,approximately,195,2024-08-04,2024-08-03,2024-08-04,2024,25878,Sudan: Flood - Northern (Dongola) - 03/08/2024,,,2024-08-03,2024-08-04,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-001?close=true,"Dongola, Northern State, Sudan","19.17285, 30.47316",County/City/town/Village/Woreda (ADM3),Origin,,2024-08-06T13:14:22.469823Z,"Sudan: 195 displacements (destroyed housing), 03 August - 04 August. According to IOM Displacement Tracking Matrix (IOM DTM), approximately 195 people were displaced in Dongola due to flood on 3 August",https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-001?close=true,Flood
159115,Sudan,SDN,19.17285,30.47316,"[19.17285, 30.47316]",Recommended figure,Disaster,total,100,2024-08-04,2024-08-03,2024-08-04,2024,25878,Sudan: Flood - Northern (Dongola) - 03/08/2024,,,2024-08-03,2024-08-04,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,"Dongola, Northern State, Sudan","19.17285, 30.47316",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-08-19T13:33:37.360858Z,"Sudan: 100 displacements, 03 August - 04 August. A total of 100 people were displaced due to flood on 3 August in Dongola, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,Flood
157692,Sudan,SDN,13.30913,25.517651,"[13.30913, 25.517651]",Recommended figure,Disaster,approximately,60,2024-08-03,2024-08-03,2024-08-03,2024,25871,Sudan: Flood - North Darfur (Al Fasher) - 29/07/2024,,,2024-07-29,2024-08-03,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-001?close=true,"Al Fasher, North Darfur State, Sudan","13.30913, 25.517651",District/Zone/Department (ADM2),Origin,,2024-08-06T12:52:07.587521Z,"Sudan: 60 displacements (destroyed housing), 03 August - 03 August. According to IOM Displacement Tracking Matrix (IOM DTM), approximately 60 people were displaced in Al Fasher due to flood on 3 August",https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-001?close=true,Flood
157707,Sudan,SDN,19.5931,30.4091,"[19.5931, 30.4091]",Recommended figure,Disaster,approximately,50,2024-08-03,2024-08-03,2024-08-03,2024,25877,Sudan: Flood - Northern (Al Burgaig) - 03/08/2024,,,2024-08-03,2024-08-03,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-001?close=true,"Kerma, Northern State, Sudan","19.5931, 30.4091",County/City/town/Village/Woreda (ADM3),Origin,,2024-08-06T13:12:46.868790Z,"Sudan: 50 displacements (destroyed housing), 03 August - 03 August. Approximately 50 people were displaced due to flood on 29 July in Kerma, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-001?close=true,Flood
157676,Sudan,SDN,15.62452,32.588181,"[15.62452, 32.588181]",Recommended figure,Disaster,approximately,45,2024-08-03,2024-08-03,2024-08-03,2024,25869,Sudan: Flood - Khartoum (Sharg An Neel) - 01/08/2024,,,2024-08-03,2024-08-03,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-001?close=true,"Khartoum, Khartoum State, Sudan","15.62452, 32.588181",District/Zone/Department (ADM2),Origin,,2024-08-06T12:22:02.173585Z,"Sudan: 45 displacements (destroyed housing), 03 August - 03 August. According to IOM Displacement Tracking Matrix (IOM DTM), approximately 45 people were displaced in Sharg An Neel due to flood on 3 August",https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-001?close=true,Flood
159228,Sudan,SDN,18.977751,36.862808,"[18.977751, 36.862808]",Recommended figure,Disaster,total,365,2024-08-05,2024-08-02,2024-08-05,2024,26258,Sudan: Flood - Red Sea (Jubayt Elma'aadin) - 02/08/2024,,,2024-08-02,2024-08-05,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,"Jubayt, Sinkat District, Red Sea State, Sudan","18.977751, 36.862808",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-08-19T14:07:45.965651Z,"Sudan: 365 displacements, 02 August - 05 August. A total of 365 people were displaced due to flood on 2 August in Jubayt, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-002,Flood
157694,Sudan,SDN,13.47296,23.303511,"[13.47296, 23.303511]",Recommended figure,Disaster,approximately,330,2024-08-04,2024-08-02,2024-08-04,2024,25872,Sudan: Flood - North Darfur (Sarf Omra) - 02/08/2024,,,2024-08-02,2024-08-04,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-001?close=true,"Saraf `Umrah, Kabkabiya, North Darfur State, Sudan","13.47296, 23.303511",County/City/town/Village/Woreda (ADM3),Origin,,2024-08-06T12:54:05.370827Z,"Sudan: 330 displacements (destroyed housing), 02 August - 04 August. According to IOM Displacement Tracking Matrix (IOM DTM), approximately 330 people were displaced in Saraf `Umrah due to flood on 2 August",https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-001?close=true,Flood
157674,Sudan,SDN,15.62452,32.588181,"[15.62452, 32.588181]",Recommended figure,Disaster,approximately,25,2024-08-03,2024-08-01,2024-08-03,2024,25867,Sudan: Flood - Khartoum (Bahri) - 01/08/2024,,,2024-08-01,2024-08-03,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-001?close=true,"Khartoum, Khartoum State, Sudan","15.62452, 32.588181",District/Zone/Department (ADM2),Origin,,2024-08-06T12:19:52.499831Z,"Sudan: 25 displacements (destroyed housing), 01 August - 03 August. According to IOM Displacement Tracking Matrix (IOM DTM), approximately 25 people were displaced in Bahri locality of Khartoum due to flood on 25 July",https://dtm.iom.int/reports/natural-disaster-displacement-summary-floods-update-001?close=true,Flood
